config,context_samples,horizon_samples,context_sec,horizon_sec,filename,window_end_sec,cardiac_hr_snr,hr_bpm,nrmse_chronos,latency_ms
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,133.0,0.0102636519242277,75.0,0.4847698807716369,407.64730000046256
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,138.0,0.0299220402425508,75.0,0.3661528527736664,413.8786000003165
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,143.0,0.0310477127954107,60.0,1.8037922382354736,412.16369999983726
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,148.0,0.0056512180919196,75.0,0.4265255033969879,423.7873000001855
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,153.0,0.0051941635618113,75.0,0.2792232930660248,407.1583000004466
6s context + 2s horizon,60,20,6.0,2.0,coupling_protocol.txt,158.0,0.0092024052172538,60.0,0.9770609140396118,409.8336000006384
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,8.0,0.0632693058545684,75.0,0.7597447037696838,413.986699999441
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,13.0,0.0652601308782822,75.0,0.197170615196228,407.5368000003437
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,18.0,0.060986767292248,75.0,0.1239480525255203,426.8616999997903
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,23.0,0.065273137178105,75.0,0.1144191175699234,463.6485000000903
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,28.0,0.0671648537605946,75.0,0.0982345417141914,409.8061000004236
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,33.0,0.0709849216887216,75.0,0.4765207469463348,430.8368000001792
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,38.0,0.0757049817343654,75.0,0.3887373507022857,408.1693999996787
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,43.0,0.0784895804749774,75.0,0.3824875950813293,410.31740000016725
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,48.0,0.0792124441618481,75.0,0.2244195491075515,411.5679999995336
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,53.0,0.0537972567327499,75.0,0.4370165765285492,412.641199999598
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,58.0,0.0653227244390729,75.0,0.2624743282794952,410.34010000021226
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,63.0,0.2537669796292041,75.0,0.251868337392807,410.6046000006245
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,68.0,0.2620389705041295,60.0,0.9478087425231934,415.4137999994418
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,73.0,0.1457050505974274,75.0,0.3550333678722381,412.9120999996303
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,78.0,0.5430170093108283,75.0,0.5123171806335449,417.50260000026174
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,83.0,0.5607889375769067,60.0,0.2324711382389068,408.5913999997501
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,88.0,0.6407285463163873,75.0,0.200694590806961,413.7468000008084
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,93.0,0.681058230895003,75.0,0.2178957611322403,412.9597999999533
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,98.0,0.6235487902786833,75.0,0.1992297917604446,408.89809999953286
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,103.0,0.6822853288403753,75.0,0.2333961874246597,409.73870000016177
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,108.0,0.5548044336069137,75.0,0.5106779932975769,410.0395999994362
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,113.0,0.4547656217409892,60.0,0.2244338393211364,418.81779999948776
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,118.0,0.5038879541704112,60.0,0.2240777462720871,405.4710000000341
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,123.0,0.4959812775036706,60.0,0.3226254284381866,410.3209000004426
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,128.0,0.5112653075862194,75.0,0.2358423173427581,411.1852000005456
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,133.0,0.5650391771810739,75.0,0.2476767897605896,408.5849000002781
6s context + 2s horizon,60,20,6.0,2.0,coupling_test2.txt,138.0,0.5046887064595674,75.0,0.2615808844566345,413.03100000004633
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,8.0,0.0067902882812067,60.0,0.6006191968917847,413.1909999996424
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,13.0,0.1786050952260313,60.0,0.3952270746231079,411.8753000002471
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,18.0,0.3699885964023656,60.0,0.2700455784797668,416.312199999993
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,23.0,0.222290432986865,60.0,0.4401203691959381,409.8862000000736
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,28.0,0.1703860666630573,60.0,0.2409090250730514,411.0763999997289
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,33.0,0.0980468375469283,60.0,0.5836307406425476,417.6125000003594
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,38.0,0.0755056386748481,60.0,0.3533359169960022,414.7319000003336
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,43.0,0.3275772009516934,75.0,0.4367291033267975,411.58790000008594
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,48.0,0.0817658349252997,75.0,0.6238625049591064,409.1262000001734
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,53.0,0.0211603314069942,60.0,0.7063929438591003,415.2872999993633
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,58.0,0.0465609945690903,75.0,1.0030776262283323,413.4001000002172
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,63.0,0.1206410108896945,60.0,0.3934066295623779,490.7690999998522
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,68.0,0.0278686428984326,60.0,0.6401849985122681,441.5232000001197
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,73.0,0.2200892853770728,75.0,0.8019216060638428,413.6205000004338
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,78.0,0.2482705171762839,75.0,0.4130351543426513,408.4442000003037
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,83.0,0.0636629041731566,75.0,0.7073898315429688,403.9889000005133
6s context + 2s horizon,60,20,6.0,2.0,e_desta.txt,88.0,0.1495958820831254,75.0,0.7060789465904236,417.10710000006657
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,8.0,0.0044286280125687,60.0,0.2755175232887268,426.2656999999308
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,13.0,0.1238550754664584,75.0,0.4863010048866272,426.8105000001015
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,18.0,0.1480569803404022,90.0,0.4930632412433624,468.4299000000465
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,23.0,0.1702683697982768,180.0,0.4203581511974334,430.8009000005768
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,28.0,0.2249801754887044,90.0,0.5568817257881165,493.9573999999993
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,33.0,0.1872933734451825,60.0,0.3635167777538299,596.1063000004287
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,38.0,0.051816026135542,60.0,0.4075661599636078,594.4630000003599
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,43.0,0.1297198001835136,60.0,0.3475842177867889,479.7129999997196
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,48.0,0.0660496795053835,90.0,0.2772373259067535,531.0021999994206
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,53.0,0.0507149506261534,60.0,0.2981559932231903,468.0084000001443
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,58.0,0.0415307663994464,60.0,0.7334156632423401,428.4877999998571
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,63.0,0.0320872254792511,60.0,0.6624802947044373,429.9644000002445
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,68.0,0.0127377159479757,75.0,0.1961355358362198,428.31829999977344
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,73.0,0.1334588378385723,90.0,0.3833892345428467,414.1841000000568
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,78.0,0.0590989493141241,105.0,0.5570647716522217,450.86820000051375
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,83.0,0.0550235336462644,105.0,0.4514405429363251,463.1601999999475
6s context + 2s horizon,60,20,6.0,2.0,e_desta2.txt,88.0,0.1049988164003843,90.0,0.2586908936500549,418.45110000031127
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,8.0,0.092575077435768,105.0,0.995027482509613,441.0404000000199
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,13.0,0.0778471581449167,90.0,0.4292676746845245,422.00640000010026
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,18.0,0.1068073423461002,150.0,0.549146294593811,416.77619999973103
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,23.0,0.1134600683248691,75.0,0.2592665553092956,419.3951999995989
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,28.0,0.085466691835196,60.0,0.4702366590499878,417.8172000001723
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,33.0,0.0826587420013778,60.0,0.3410780131816864,422.8738000001613
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,38.0,0.0110217633728246,60.0,0.5777851939201355,603.5432999997283
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,43.0,0.0341755896779656,75.0,1.8326563835144043,489.0715000001365
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,48.0,0.0434034120755292,60.0,0.5145848989486694,423.5906000003524
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,53.0,0.0,60.0,0.293192982673645,410.354699999516
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,58.0,0.0,60.0,1.1818528175354004,423.57300000003306
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,63.0,0.0623928472819418,60.0,0.532183825969696,425.4747999993924
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,68.0,0.0305174902667154,60.0,1.1349152326583862,436.408599999595
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,73.0,0.0090965167216878,90.0,0.1327834576368332,561.5254000003915
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,78.0,0.0095385615210462,90.0,0.0413657389581203,424.8847999997452
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,83.0,0.0120459833005132,90.0,0.0608581118285656,474.8528000000079
6s context + 2s horizon,60,20,6.0,2.0,e_desta3.txt,88.0,0.0489870059576137,90.0,0.134003609418869,512.2768000001088
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,8.0,0.4051719982697598,75.0,0.6635468006134033,536.0850999995819
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,13.0,0.2746919666437163,60.0,0.7262733578681946,557.9412000006414
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,18.0,0.1462458548136718,60.0,0.5142359137535095,537.2291000003315
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,23.0,0.166500390815579,60.0,0.2886807024478912,529.637399999956
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,28.0,0.3610634898716076,60.0,0.2441703081130981,525.7172000001447
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,33.0,0.041576479790822,60.0,0.3639463186264038,533.2006999997247
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,38.0,0.0268011481583434,60.0,0.4181143045425415,513.09399999991
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,43.0,0.0301718711047267,60.0,1.4211872816085815,509.4048999999359
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,48.0,0.1340793672711415,60.0,0.3476898074150085,500.8436999996775
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,53.0,0.0367992290725243,60.0,0.1739027351140976,532.8436999998303
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,58.0,0.0542935991105687,75.0,0.4350707530975342,501.66840000019874
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,63.0,0.033708446772315,75.0,0.667494535446167,579.7284999998737
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,68.0,0.0263282276729805,75.0,0.6150566339492798,523.8804000000528
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,73.0,0.1854689122237228,90.0,0.5522242188453674,499.05110000054265
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,78.0,0.2136190169628321,75.0,0.712963342666626,417.9257000005237
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,83.0,0.3695416082637576,75.0,0.8706405758857727,434.8189000002094
6s context + 2s horizon,60,20,6.0,2.0,e_desta4.txt,88.0,0.1728999997869346,60.0,0.5018178820610046,444.93400000010297
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,8.0,0.1291800627311563,180.0,0.2176598757505417,425.5335999996532
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,13.0,0.2416069490542608,180.0,0.9936579465866088,419.9386999998751
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,18.0,0.3433697356218363,60.0,0.4778717756271362,414.6393999999418
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,23.0,0.5680532804701538,75.0,0.2995960712432861,419.9592000004486
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,28.0,0.464415557030417,60.0,0.4954966604709625,411.20930000033695
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,33.0,0.5874483988934687,60.0,0.2239018082618713,412.4158000004172
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,38.0,0.6362301868608112,75.0,0.4032564163208008,417.4983000002612
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,43.0,0.4726142820333947,60.0,0.2032188028097152,410.7966999999917
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,48.0,0.5026892157232321,60.0,0.3403266072273254,426.7885999997816
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,53.0,0.518632470213941,60.0,0.3222267925739288,432.69280000004073
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,58.0,0.6528458832017474,60.0,0.1887833327054977,419.6467000001576
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,63.0,0.3699727803446221,60.0,0.3215062022209167,421.302900000228
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,68.0,0.0450179608933993,60.0,0.8547517657279968,469.4150999994236
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,73.0,0.2983000738199097,60.0,0.3285096883773803,461.32200000010926
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,78.0,0.3615328017239904,150.0,0.1970455646514892,416.8365999994421
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,83.0,0.3966268015670041,60.0,3.299551010131836,416.1047999996299
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,88.0,0.5598317703168441,60.0,0.350469172000885,426.4315999998871
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,93.0,0.4627866255151627,90.0,0.2250793129205703,428.5747999992964
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,98.0,0.3189878852167593,60.0,0.4451811909675598,422.1328000003268
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,103.0,0.5406281009347595,120.0,0.295441597700119,456.9173999998384
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,108.0,0.2728348745336871,60.0,0.4079680442810058,437.9601999999068
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,113.0,0.1574602245531932,60.0,0.4373579025268554,425.7496000000174
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,118.0,0.1399796474491052,90.0,0.3362709581851959,418.49329999968177
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,123.0,0.1759316386062123,60.0,0.9099291563034058,436.7738000000827
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,128.0,0.0879483497057957,60.0,0.430950403213501,418.4677000002921
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,133.0,0.1362469781326266,90.0,0.3249477446079254,420.8444999994754
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,138.0,0.3043362483921059,60.0,0.3446204960346222,427.3892000001069
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,143.0,0.065672825252038,60.0,0.4432275593280792,420.4961000004914
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,148.0,0.082724138405082,60.0,1.2162117958068848,416.6884000005666
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,153.0,0.0974815647820225,60.0,0.3993197977542877,412.6362999995763
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,158.0,0.164790751939839,75.0,0.4682735800743103,408.6435999997775
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,163.0,0.1231062815375891,75.0,0.3260489106178283,416.0425999998552
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,168.0,0.1845263788469877,60.0,0.5486489534378052,411.6385999996055
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,173.0,0.113989463984221,60.0,0.5232208967208862,420.0020000007498
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,178.0,0.4037464798888439,60.0,0.5846590399742126,434.1767999994772
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,183.0,0.2290039131165798,60.0,0.6760820150375366,409.1561000004731
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,188.0,0.0867213193889095,60.0,0.4728045165538788,422.924200000125
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,193.0,0.2163565595064403,60.0,0.305518239736557,415.4649000001882
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,198.0,0.4063081229161952,60.0,0.229708582162857,419.01789999974426
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,203.0,0.0756559809756691,60.0,0.3305278420448303,422.78799999985495
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,208.0,0.1067189672315277,60.0,0.5397194623947144,421.2156000003233
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,213.0,0.1726018038477506,60.0,0.8564119935035706,417.62319999998
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,218.0,0.2211255382262821,75.0,0.5026305317878723,408.6744999995062
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,223.0,0.1007691420945649,90.0,2.593451738357544,421.3890999999421
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,228.0,0.109056187086679,60.0,0.5054190754890442,418.34779999953753
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,233.0,0.1336149337963772,60.0,0.3843047618865967,418.0404999997336
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-01-09_11-41-44.txt,238.0,0.2634260901289356,60.0,0.3125949800014496,414.6728999994593
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,8.0,0.1263479771746328,60.0,0.3176977932453155,412.6843999993071
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,13.0,0.0910948507373279,60.0,0.7535172700881958,412.9227000003084
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,18.0,0.0724200066278603,60.0,0.9223358035087584,418.0562000001373
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,23.0,0.0563088841196904,60.0,0.5557953119277954,420.1621000001978
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,28.0,0.0529792847729957,60.0,0.7538353204727173,416.8223999995462
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,33.0,0.0515179942098836,60.0,0.71666419506073,415.3073999996195
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,38.0,0.0569738904441583,60.0,0.2852441072463989,433.37199999950826
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,43.0,0.0879857868073151,60.0,0.5127058625221252,426.14680000042426
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,48.0,0.118581039699034,60.0,0.2539587020874023,428.4207000000606
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,53.0,0.0541250813914881,60.0,0.5279585719108582,423.6047000003964
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,58.0,0.0741265022685718,60.0,0.4900915920734405,425.3175000003466
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,63.0,0.0796297234852489,60.0,0.5059401392936707,411.7516000005708
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,68.0,0.074448370271619,60.0,0.2910521626472473,415.1628999998138
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,73.0,0.1075568403409481,60.0,0.3694991171360016,435.6314999995448
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,78.0,0.1047899861852252,60.0,0.4386218190193176,419.2969000005178
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,83.0,0.1538103519576773,60.0,0.9214841723442078,423.06989999997313
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,88.0,0.0595561357629651,60.0,0.8239378333091736,421.2240999995629
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,93.0,0.0901854318078433,60.0,0.1658801436424255,411.57530000054976
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,98.0,0.0887917607416875,60.0,0.4314256608486175,420.7355999997162
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,103.0,0.0577051787290368,60.0,0.254967451095581,414.3824000002496
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,108.0,0.0595877797536461,60.0,0.1460737884044647,419.9257000000216
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,113.0,0.0606475854438667,75.0,0.3423831462860107,472.9862000003777
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,118.0,0.0535658036489457,75.0,0.5747753381729126,501.21839999974327
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,123.0,0.0660640085460992,60.0,1.2107234001159668,434.02359999981854
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,128.0,0.1939954719357307,60.0,0.4443684816360473,424.8647000003984
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-06_12-13-17.txt,133.0,0.063129935753372,60.0,0.8079764246940613,421.6754999997647
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,8.0,0.5204533105403233,60.0,0.8793256878852844,435.8790999995108
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,13.0,0.4475686522144252,75.0,0.4089589118957519,423.06489999919
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,18.0,0.4370406082461851,60.0,0.7303329110145569,416.9402999996237
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,23.0,0.4164196383826317,60.0,0.3550461530685425,423.419499999909
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,28.0,0.2339335109974226,60.0,0.3334061205387115,417.9092000003948
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,33.0,0.2494830858446313,60.0,0.1643484234809875,416.1938999995982
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,38.0,0.2140880131998011,60.0,0.3374457657337188,418.0673999999272
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,43.0,0.2651191276787967,60.0,0.6029852032661438,415.55909999988216
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,48.0,0.2002216349224352,60.0,0.3176896870136261,421.3798999999199
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,53.0,0.2782921909359294,60.0,0.755639910697937,413.7430000000677
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,58.0,0.2583112780592962,60.0,0.1667654365301132,410.5083000004015
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,63.0,0.2371367818464992,60.0,0.4734073579311371,414.562300000398
6s context + 2s horizon,60,20,6.0,2.0,opensignals_00078089802C_2026-02-20_12-48-58.txt,68.0,0.2066646431468532,60.0,0.281596839427948,409.7098999991431
